Calyptrogyne ghiesbreghtiana	generalization	native
Calyptrogyne ghiesbreghtiana	generalization	stemless
Supreme Court of the Northern Territory	generalization	superior court
Mark R. Geier	generalization	physician
M16 rifle	generalization	adaptation
Richard Nixon mask	generalization	mask
Church	generalization	Catholic church
Carrick	generalization	village west
Wiz	generalization	adventure film
Mind	generalization	study
Bhutanatha group of temples	generalization	cluster
Engineer	generalization	Symposium
Aline chair	generalization	product
Cayuga Nation	generalization	tribe
Cayuga Nation	generalization	Fisher
Constitution of Vietnam	generalization	religion in Vietnam
Anant Chaturdashi	generalization	festival
Anant Chaturdashi	generalization	last day
Blood	generalization	music group
Betsy Ross House	generalization	landmark
Betsy Ross House	generalization	sites
Liquid crystal on silicon	generalization	technology
Liquid crystal on silicon	generalization	technology
Louisville	generalization	city
Louisville	generalization	land
omubanda	generalization	type
5th Field Artillery Regiment	generalization	family
Wrangell	generalization	national park
breeches buoy	generalization	device
Tom Knox	generalization	pseudonym
Treaty of Waitangi	generalization	treaty
Quikkit Glass Goose	generalization	amphibious aircraft
Bonding	generalization	episode
power MOSFET	generalization	metal oxide semiconductor field-effect transistor
Parque Posadas	generalization	complex
Kathakali	generalization	drama
Christ Church Detroit	generalization	Episcopal church
Christ Church Detroit	generalization	church in
Castro culture	generalization	term
hydrometer	generalization	instrument
Humans	generalization	ingredient
Humans	generalization	snack
Baker	generalization	case
trumpet	generalization	invention
Jamie Masada	generalization	founder
Dhammayazika Pagoda	generalization	Buddhist temple
Dhammayazika Pagoda	generalization	circular
Browning Automatic Rifle	generalization	family
Vortech Kestrel Jet	generalization	helicopter
Pilibhit Tiger Reserve	generalization	Tiger reserves
Pilibhit Tiger Reserve	generalization	districts
Downsview	generalization	subway station
Downsview	generalization	terminus
Place	generalization	building
Place	generalization	venue
Irrealism	generalization	term
R4	generalization	assault rifle
R4	generalization	variant
R4	generalization	selective fire
Legend of Sword and Fairy	generalization	role-playing video game
Vaucluse	generalization	suburb
Lacrosse	generalization	team sport
Latvian	generalization	official state language
Foxcon Terrier 200	generalization	light-sport aircraft
Great Mosque of Medan	generalization	mosque
Great Mosque of Medan	generalization	Middle East
Tree	generalization	short film
Tree	generalization	color film
Silver Reef	generalization	ghost town
Hebron	generalization	city
Hebron	generalization	largest city
Thorgal	generalization	comic book series
common skate	generalization	skate
Laurentian Society	generalization	society
Thidambu Nritham	generalization	ritual dance
environmental impact of nanotechnology	generalization	effects
environmental impact of nanotechnology	generalization	field
environmental impact of nanotechnology	generalization	generic name
environmental impact of nanotechnology	generalization	subject
Leipzig Panometer	generalization	attraction
Leipzig Panometer	generalization	visual panorama
Leipzig Panometer	generalization	Battle of Leipzig
ET41	generalization	modification
University of Vienna	generalization	public university
Uganda Development Bank	generalization	development bank
Uganda Development Bank	generalization	development finance institution
HealthCentral	generalization	company
tomahawk	generalization	type
Rumpole	generalization	television series
Burgwall Island	generalization	island
woody plant	generalization	plant
woody plant	generalization	cellular adaptation
Airman Battle Uniform	generalization	uniform
Greenlandic cuisine	generalization	suaasat
Royal Grammar School	generalization	day school
Filmfare Awards South	generalization	South India
Thanjavur	generalization	city
Thanjavur	generalization	center
Canard-Duchêne	generalization	House
Church	generalization	church in
Church	generalization	sixth
Amul	generalization	cooperative
Amul	generalization	brand
Gliese 876 b	generalization	orbit
Love You Hamesha	generalization	musical film
MTV Fanaah	generalization	man
Thompson	generalization	politician
Thompson	generalization	gospel
Playboating	generalization	discipline
Queer theory	generalization	field
Deewana Main Deewana	generalization	film starring
Deewana Main Deewana	generalization	remake
Deewana Main Deewana	generalization	guy
Point Reyes	generalization	cape
G.D.R. Monsanto	generalization	football club
megaphone	generalization	acoustic horn
Spider silk	generalization	fiber
Senior High School	generalization	public high school
acetate disc	generalization	type
Clarkson Cup	generalization	trophy
Faisalabad District	generalization	districts
Faisalabad District	generalization	largest city
Faisalabad District	generalization	city district
dollar coins	generalization	cent
Teufelsmauer	generalization	massif
Way International	generalization	Christian ministry
gusset	generalization	piece
palace	generalization	building
Saidenbach Dam	generalization	dam
Saidenbach Dam	generalization	gravity dam
Malabar trogon	generalization	species
Viola Beiroa	generalization	stringed musical instrument
Bell Rocket Belt	generalization	device
Bell Rocket Belt	generalization	type
covenant	generalization	solemn promise
covenant	generalization	type
Jember Regency	generalization	regency
Jember Regency	generalization	urban area
Tomifobia Nature Trail	generalization	rail trail
Heights	generalization	drama film
Heights	generalization	film adaptation
Municipality of Teabo	generalization	106 subdivisions
Bert Rodriguez	generalization	visual artist
Church of Cedofeita	generalization	church in
Church of Cedofeita	generalization	temple
Church of Cedofeita	generalization	example
Adana kebabı	generalization	kebab
Cold Steel	generalization	manufacturer
Emperador Stadium	generalization	pitch in
Théâtre Royal de la Monnaie	generalization	theatre
Théâtre Royal de la Monnaie	generalization	cultural institutions
Bolivia	generalization	landlocked country
Sri Lanka	generalization	church buildings
Sri Lanka	generalization	examples
Sri Lanka	generalization	application
Messianic Judaism	generalization	religious movement
Nevis Tiger Muskie	generalization	sculpture
Wood	generalization	tissue
Wood	generalization	organic material
Saturn V Instrument Unit	generalization	structure
Yvonand	generalization	municipality
National Firearms Association	generalization	non-profit association
Stafford James	generalization	bassist
corn crib	generalization	type
Generalized keyboards	generalization	arrangement
Generalized keyboards	generalization	kind
B1354	generalization	route
B1354	generalization	transport system
firearm	generalization	term
Special fine paper	generalization	classification
Special fine paper	generalization	run
League for Industrial Democracy	generalization	membership organization
Satara	generalization	city
Satara	generalization	historical cities
Paddleboarding	generalization	surface water sport
Man	generalization	episode
Tuttle	generalization	artist
Digital DNA	generalization	sculpture
It	generalization	show
Lysergic acid diethylamide	generalization	psychedelic drug
Vincent Thomas Bridge	generalization	suspension bridge
István Szabó	generalization	film director
István Szabó	generalization	filmmaker
Wave	generalization	book
Wave	generalization	sequel
Nabrežina	generalization	town
Xu Bing	generalization	artist
Panties	generalization	webcomic
Tomb	generalization	cross
pattern	generalization	paper
pattern	generalization	science
Duvensee paddle	generalization	paddle
Ibanez RG Fixed	generalization	range
Carya ovata	generalization	hickory
Carya ovata	generalization	tree
Grail	generalization	fictional character
Pentney	generalization	village
German wine	generalization	hectoliter
Tom Servo	generalization	fictional character
Tom Servo	generalization	main characters
Tom Servo	generalization	puppet
Derby Dining Center	generalization	dining facility
Derby Dining Center	generalization	walk
Township	generalization	township
Township	generalization	sites
Honda Insight	generalization	hybrid electric vehicle
Dumped	generalization	television programme
North Waziristan	generalization	capital
Magnificent	generalization	song
Magnificent	generalization	track
Horsley	generalization	anti-abortion activist
Horsley	generalization	website
Minehead	generalization	town
codpiece	generalization	flap
Sara Schätzl	generalization	columnist
Donald T. Sterling	generalization	American businessman
Incendiary weapons	generalization	petroleum
bolillo	generalization	type
bolillo	generalization	variation
bolillo	generalization	ingredient
greeble	generalization	fine
Ray King	generalization	artist
Museum	generalization	museum
